id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,acc,auc,balacc,logloss,mae,r2,rmse,infer_batch_size_df_1,infer_batch_size_file_1,infer_batch_size_file_10,infer_batch_size_file_100,infer_batch_size_file_1000,infer_batch_size_file_10000
openml.org/t/359992,Click_prediction_small,GeneticLLM_AutoML,5min8c_gp3,4,binary,0.630659,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T02:13:47,312.8,296.3,0.1,1.0,1670692,,0.831539,0.630659,0.5,0.443554,,,,0.0866785,0.179526,0.144016,0.127059,0.159953,0.196233
openml.org/t/359992,Click_prediction_small,GeneticLLM_AutoML,5min8c_gp3,5,binary,0.527729,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T02:19:14,327.0,310.9,0.1,1.0,1670693,,0.83229,0.527729,0.502821,0.449931,,,,0.0857999,0.124892,0.121425,0.121812,0.128373,0.17848
openml.org/t/359992,Click_prediction_small,GeneticLLM_AutoML,5min8c_gp3,6,binary,0.672019,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T02:24:54,339.7,323.1,0.2,1.0,1670694,,0.835795,0.672019,0.538105,0.42462,,,,0.0874509,0.126497,0.123594,0.125858,0.140261,0.275574
openml.org/t/359992,Click_prediction_small,GeneticLLM_AutoML,5min8c_gp3,7,binary,0.668693,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T02:30:31,336.7,320.7,0.1,1.0,1670695,,0.835795,0.668693,0.531588,0.424247,,,,0.0853733,0.125109,0.122042,0.123313,0.134333,0.215003
openml.org/t/359992,Click_prediction_small,GeneticLLM_AutoML,5min8c_gp3,8,binary,0.637076,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T02:36:19,348.5,332.5,0.1,1.0,1670696,,0.828242,0.637076,0.544189,0.455699,,,,0.0855234,0.123062,0.121048,0.12211,0.133652,0.230223
openml.org/t/359992,Click_prediction_small,GeneticLLM_AutoML,5min8c_gp3,9,binary,0.637706,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T02:41:53,333.6,317.2,0.1,1.0,1670697,,0.831497,0.637706,0.512907,0.431846,,,,0.0858369,0.130872,0.136059,0.122367,0.153762,0.178555
openml.org/t/211986,Diabetes130US,GeneticLLM_AutoML,5min8c_gp3,0,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T05:03:16,67.0,,,,1670688,NoResultError: cannot access local variable 'best_pipe' where it is not associated with a value,,,,,,,,,,,,,
openml.org/t/211986,Diabetes130US,GeneticLLM_AutoML,5min8c_gp3,1,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T05:04:30,74.6,,,,1670689,NoResultError: cannot access local variable 'best_pipe' where it is not associated with a value,,,,,,,,,,,,,
openml.org/t/211986,Diabetes130US,GeneticLLM_AutoML,5min8c_gp3,2,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T05:05:46,75.2,,,,1670690,NoResultError: cannot access local variable 'best_pipe' where it is not associated with a value,,,,,,,,,,,,,
openml.org/t/211986,Diabetes130US,GeneticLLM_AutoML,5min8c_gp3,3,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T05:06:55,68.9,,,,1670691,NoResultError: cannot access local variable 'best_pipe' where it is not associated with a value,,,,,,,,,,,,,
openml.org/t/211986,Diabetes130US,GeneticLLM_AutoML,5min8c_gp3,4,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T05:08:08,73.5,,,,1670692,NoResultError: cannot access local variable 'best_pipe' where it is not associated with a value,,,,,,,,,,,,,
openml.org/t/211986,Diabetes130US,GeneticLLM_AutoML,5min8c_gp3,5,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T05:09:20,71.0,,,,1670693,NoResultError: cannot access local variable 'best_pipe' where it is not associated with a value,,,,,,,,,,,,,
openml.org/t/211986,Diabetes130US,GeneticLLM_AutoML,5min8c_gp3,6,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T05:10:24,63.9,,,,1670694,NoResultError: cannot access local variable 'best_pipe' where it is not associated with a value,,,,,,,,,,,,,
openml.org/t/211986,Diabetes130US,GeneticLLM_AutoML,5min8c_gp3,7,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T05:11:18,54.2,,,,1670695,NoResultError: cannot access local variable 'best_pipe' where it is not associated with a value,,,,,,,,,,,,,
openml.org/t/211986,Diabetes130US,GeneticLLM_AutoML,5min8c_gp3,8,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T05:12:10,51.6,,,,1670696,NoResultError: cannot access local variable 'best_pipe' where it is not associated with a value,,,,,,,,,,,,,
openml.org/t/211986,Diabetes130US,GeneticLLM_AutoML,5min8c_gp3,9,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T05:13:10,60.6,,,,1670697,NoResultError: cannot access local variable 'best_pipe' where it is not associated with a value,,,,,,,,,,,,,
openml.org/t/359976,Fashion-MNIST,GeneticLLM_AutoML,5min8c_gp3,0,multiclass,-0.535663,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T01:30:58,688.8,664.0,0.02,1.0,1670688,,0.829,,0.829,0.535663,,,,0.0029223,0.0416522,0.0338845,0.034467,0.0421546,0.111417
openml.org/t/359976,Fashion-MNIST,GeneticLLM_AutoML,5min8c_gp3,1,multiclass,-1.51405,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T01:38:09,430.0,405.4,0.03,1.0,1670689,,0.761286,,0.761286,1.51405,,,,0.00304747,0.0418096,0.0475037,0.0488653,0.0542057,0.115017
openml.org/t/359976,Fashion-MNIST,GeneticLLM_AutoML,5min8c_gp3,2,multiclass,-0.635772,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T02:18:10,2401.4,2374.9,0.03,1.0,1670690,,0.806286,,0.806286,0.635772,,,,0.00294054,0.105557,0.0902503,0.0830333,0.122272,0.182211
openml.org/t/359976,Fashion-MNIST,GeneticLLM_AutoML,5min8c_gp3,3,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T03:03:46,2735.3,,,,1670691,CalledProcessError: Command '/gpfs/scratch1/shared/joaquinv/llm_amlb/automlbenchmark/frameworks/GeneticLLM_AutoML/venv/bin/python -W ignore /gpfs/scratch1/shared/joaquinv/llm_amlb/automlbenchmark/fra…,,,,,,,,,,,,,
openml.org/t/359976,Fashion-MNIST,GeneticLLM_AutoML,5min8c_gp3,4,multiclass,-0.418855,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T03:41:45,2279.4,2252.1,0.02,1.0,1670692,,0.854429,,0.854429,0.418855,,,,0.00299835,0.0339091,0.0339043,0.0345054,0.0536747,0.109083
openml.org/t/359976,Fashion-MNIST,GeneticLLM_AutoML,5min8c_gp3,5,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T04:27:18,2733.0,,,,1670693,CalledProcessError: Command '/gpfs/scratch1/shared/joaquinv/llm_amlb/automlbenchmark/frameworks/GeneticLLM_AutoML/venv/bin/python -W ignore /gpfs/scratch1/shared/joaquinv/llm_amlb/automlbenchmark/fra…,,,,,,,,,,,,,
openml.org/t/359976,Fashion-MNIST,GeneticLLM_AutoML,5min8c_gp3,6,multiclass,-0.546962,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T04:36:29,550.9,522.6,0.03,1.0,1670694,,0.825143,,0.825143,0.546962,,,,0.00299275,0.047307,0.0475788,0.04844,0.0543854,0.113946
openml.org/t/359976,Fashion-MNIST,GeneticLLM_AutoML,5min8c_gp3,7,multiclass,-0.594641,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T05:12:43,2173.5,2146.2,0.02,1.0,1670695,,0.810857,,0.810857,0.594641,,,,0.002918,0.0851767,0.133119,0.0745077,0.117462,0.253759
openml.org/t/359976,Fashion-MNIST,GeneticLLM_AutoML,5min8c_gp3,8,multiclass,-1.63879,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T05:24:52,729.0,700.3,0.05,1.0,1670696,,0.733571,,0.733571,1.63879,,,,0.00495136,0.0464785,0.0496454,0.0507431,0.059622,0.138577
openml.org/t/359976,Fashion-MNIST,GeneticLLM_AutoML,5min8c_gp3,9,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-31T05:29:33,281.1,,,,1670697,"NoResultError: 
All the 3 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
-…",,,,,,,,,,,,,
openml.org/t/359970,GesturePhaseSegmentationProcessed,GeneticLLM_AutoML,5min8c_gp3,0,multiclass,-0.868962,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T20:01:47,513.1,510.0,0.03,1.0,1670688,,0.671053,,0.608901,0.868962,,,,0.0015409,0.00525832,0.0056169,0.00874567,0.0353949,
openml.org/t/359970,GesturePhaseSegmentationProcessed,GeneticLLM_AutoML,5min8c_gp3,1,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T20:06:59,312.3,,,,1670689,NoResultError: This 'Pipeline' has no attribute 'predict_proba',,,,,,,,,,,,,
openml.org/t/359970,GesturePhaseSegmentationProcessed,GeneticLLM_AutoML,5min8c_gp3,2,multiclass,-1.2594,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T20:11:55,296.3,293.5,0.001,1.0,1670690,,0.481781,,0.37133,1.2594,,,,0.000558972,0.00470281,0.00455999,0.00467849,0.00521731,
openml.org/t/359970,GesturePhaseSegmentationProcessed,GeneticLLM_AutoML,5min8c_gp3,3,multiclass,-1.29098,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T20:16:51,295.7,293.0,0.001,1.0,1670691,,0.462006,,0.35211,1.29098,,,,0.000558138,0.00430393,0.00463319,0.004704,0.0051465,
openml.org/t/359970,GesturePhaseSegmentationProcessed,GeneticLLM_AutoML,5min8c_gp3,4,multiclass,-1.30037,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T20:21:52,300.4,297.6,0.001,1.0,1670692,,0.450861,,0.34613,1.30037,,,,0.000556827,0.00430989,0.00407696,0.00421023,0.00481677,
openml.org/t/359970,GesturePhaseSegmentationProcessed,GeneticLLM_AutoML,5min8c_gp3,5,multiclass,-1.26912,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T20:26:47,295.3,292.5,0.001,1.0,1670693,,0.470111,,0.357769,1.26912,,,,0.00056386,0.00456142,0.00449395,0.00473309,0.00514293,
openml.org/t/359970,GesturePhaseSegmentationProcessed,GeneticLLM_AutoML,5min8c_gp3,6,multiclass,-1.46579,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T20:37:14,627.1,624.1,0.01,1.0,1670694,,0.45998,,0.317721,1.46579,,,,0.00128806,0.00520992,0.0051055,0.0064671,0.0168657,
openml.org/t/359970,GesturePhaseSegmentationProcessed,GeneticLLM_AutoML,5min8c_gp3,7,multiclass,-1.31807,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T20:42:12,297.7,294.8,0.001,1.0,1670695,,0.478217,,0.362892,1.31807,,,,0.000554204,0.00489402,0.00446343,0.00460911,0.00507188,
openml.org/t/359970,GesturePhaseSegmentationProcessed,GeneticLLM_AutoML,5min8c_gp3,8,multiclass,-1.3034,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T20:55:58,825.5,821.4,0.1,1.0,1670696,,0.532928,,0.378831,1.3034,,,,0.00265193,0.00697136,0.00921297,0.0252571,0.142933,
openml.org/t/359970,GesturePhaseSegmentationProcessed,GeneticLLM_AutoML,5min8c_gp3,9,multiclass,-1.29153,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-10-30T21:00:54,296.5,293.3,0.001,1.0,1670697,,0.48227,,0.366464,1.29153,,,,0.000550508,0.00467491,0.00458169,0.00474644,0.0986707,
openml.org/t/360114,Higgs,GeneticLLM_AutoML,5min8c_gp3,0,binary,0.68425,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T13:10:21,336.0,302.8,0.02,1.0,1670688,,0.64117,0.68425,0.63463,0.637607,,,,0.000651479,0.00455737,0.00442338,0.00463128,0.00540972,0.01092
openml.org/t/360114,Higgs,GeneticLLM_AutoML,5min8c_gp3,1,binary,0.810664,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T13:21:57,695.3,658.0,1.8,1.0,1670689,,0.73147,0.810664,0.730317,0.529248,,,,0.00164652,0.00498271,0.00486445,0.0066278,0.0737913,0.186043
openml.org/t/360114,Higgs,GeneticLLM_AutoML,5min8c_gp3,2,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T13:36:56,898.0,,,,1670690,"NoResultError: 
All the 5 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
-…",,,,,,,,,,,,,
openml.org/t/360114,Higgs,GeneticLLM_AutoML,5min8c_gp3,3,binary,0.652415,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T14:09:32,1955.7,1922.5,0.1,1.0,1670691,,0.61266,0.652415,0.601391,0.659705,,,,0.000543594,0.00419974,0.00407934,0.00429535,0.0426686,0.0195339
openml.org/t/360114,Higgs,GeneticLLM_AutoML,5min8c_gp3,4,binary,0.683441,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T14:15:16,344.5,310.6,0.009,1.0,1670692,,0.64128,0.683441,0.634933,0.638038,,,,0.000542045,0.00382829,0.00364137,0.00372934,0.00425172,0.00874829
openml.org/t/360114,Higgs,GeneticLLM_AutoML,5min8c_gp3,5,binary,0.682948,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T14:21:11,354.3,321.9,0.009,1.0,1670693,,0.64102,0.682948,0.634453,0.637981,,,,0.000554204,0.00433111,0.00407076,0.00418472,0.00485086,0.00935435
openml.org/t/360114,Higgs,GeneticLLM_AutoML,5min8c_gp3,6,binary,0.734171,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T14:32:52,700.2,665.8,0.5,1.0,1670694,,0.66959,0.734171,0.665612,0.629879,,,,0.00130641,0.00484753,0.00473213,0.0053854,0.0109694,0.0604982
openml.org/t/360114,Higgs,GeneticLLM_AutoML,5min8c_gp3,7,binary,0.686934,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T14:43:46,653.6,621.0,0.009,1.0,1670695,,0.64443,0.686934,0.638045,0.636347,,,,0.000556827,0.00426197,0.00412273,0.0042727,0.00554013,0.00966954
openml.org/t/360114,Higgs,GeneticLLM_AutoML,5min8c_gp3,8,binary,0.681358,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T14:49:23,336.2,301.5,0.009,1.0,1670696,,0.63937,0.681358,0.633078,0.638978,,,,0.000556111,0.00419188,0.00408506,0.00419831,0.00499797,0.00964093
openml.org/t/360114,Higgs,GeneticLLM_AutoML,5min8c_gp3,9,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T15:35:05,2741.1,,,,1670697,TypeError: 'NoneType' object is not iterable,,,,,,,,,,,,,
openml.org/t/359966,Internet-Advertisements,GeneticLLM_AutoML,5min8c_gp3,0,binary,0.929926,auc,local,stable,,"dev [master, 16091f9]",2024-10-30T15:42:41,317.9,299.7,0.007,1.0,1670688,,0.957317,0.929926,0.866019,0.180727,,,,0.00201666,0.198836,0.198619,0.198708,0.214494,
openml.org/t/359966,Internet-Advertisements,GeneticLLM_AutoML,5min8c_gp3,1,binary,0.924568,auc,local,stable,,"dev [master, 16091f9]",2024-10-30T15:47:54,313.0,294.8,0.008,1.0,1670689,,0.954268,0.924568,0.873343,0.22448,,,,0.00331759,0.197854,0.197597,0.199572,0.210853,
openml.org/t/359966,Internet-Advertisements,GeneticLLM_AutoML,5min8c_gp3,2,binary,0.896662,auc,local,stable,,"dev [master, 16091f9]",2024-10-30T15:53:11,316.9,298.2,0.008,1.0,1670690,,0.929878,0.896662,0.786386,0.236155,,,,0.00302148,0.247488,0.203573,0.206574,0.217529,
openml.org/t/359966,Internet-Advertisements,GeneticLLM_AutoML,5min8c_gp3,3,binary,0.830134,auc,local,stable,,"dev [master, 16091f9]",2024-10-30T15:58:25,313.8,294.9,0.007,1.0,1670691,,0.939024,0.830134,0.837188,1.27213,,,,0.00299942,0.261583,0.201787,0.203133,0.221162,
openml.org/t/359966,Internet-Advertisements,GeneticLLM_AutoML,5min8c_gp3,4,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-10-30T16:03:39,313.7,,,,1670692,NoResultError: 'PP_LLM' object has no attribute 'pipe',,,,,,,,,,,,,
openml.org/t/359966,Internet-Advertisements,GeneticLLM_AutoML,5min8c_gp3,5,binary,0.934282,auc,local,stable,,"dev [master, 16091f9]",2024-10-30T16:08:55,315.9,297.3,0.007,1.0,1670693,,0.954268,0.934282,0.846053,0.166657,,,,0.0029937,0.223635,0.199291,0.201641,0.211435,
openml.org/t/359966,Internet-Advertisements,GeneticLLM_AutoML,5min8c_gp3,6,binary,0.912003,auc,local,stable,,"dev [master, 16091f9]",2024-10-30T16:14:08,313.3,294.2,0.007,1.0,1670694,,0.942073,0.912003,0.848057,0.231215,,,,0.00283349,0.19782,0.196839,0.198854,0.212749,
openml.org/t/359966,Internet-Advertisements,GeneticLLM_AutoML,5min8c_gp3,7,binary,0.828361,auc,local,stable,,"dev [master, 16091f9]",2024-10-30T16:19:19,311.1,292.7,0.006,1.0,1670695,,0.92378,0.828361,0.75555,0.24632,,,,0.00198781,0.195339,0.195723,0.198361,0.20878,
openml.org/t/359966,Internet-Advertisements,GeneticLLM_AutoML,5min8c_gp3,8,binary,0.979841,auc,local,stable,,"dev [master, 16091f9]",2024-10-30T16:25:04,344.9,312.2,0.2,1.0,1670696,,0.963415,0.979841,0.905951,0.250177,,,,0.07933,0.411947,0.400589,0.408028,0.574084,
openml.org/t/359966,Internet-Advertisements,GeneticLLM_AutoML,5min8c_gp3,9,binary,0.917967,auc,local,stable,,"dev [master, 16091f9]",2024-10-30T16:30:19,314.6,295.7,0.007,1.0,1670697,,0.938838,0.917967,0.852482,0.205392,,,,0.00281942,0.207752,0.200294,0.202202,0.215411,
openml.org/t/360975,KDDCup09-Upselling,GeneticLLM_AutoML,5min8c_gp3,0,binary,0.723278,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T16:02:49,1485.2,1154.3,0.3,1.0,1670688,,0.9224,0.723278,0.502844,0.256026,,,,0.0149229,0.80035,0.743957,0.794809,0.805822,2.09131
openml.org/t/360975,KDDCup09-Upselling,GeneticLLM_AutoML,5min8c_gp3,1,binary,0.749432,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T16:25:32,1362.4,1011.6,2.1,1.0,1670689,,0.9264,0.749432,0.5,0.235631,,,,0.0155823,0.82739,0.684564,0.73079,1.22618,5.68167
openml.org/t/360975,KDDCup09-Upselling,GeneticLLM_AutoML,5min8c_gp3,2,binary,0.724528,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T16:44:16,1123.8,791.8,0.2,1.0,1670690,,0.9264,0.724528,0.5,0.24039,,,,0.0145462,0.827714,0.765719,0.82008,0.914517,2.13697
openml.org/t/360975,KDDCup09-Upselling,GeneticLLM_AutoML,5min8c_gp3,3,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T16:50:11,354.1,,,,1670691,CalledProcessError: Command '/gpfs/scratch1/shared/joaquinv/llm_amlb/automlbenchmark/frameworks/GeneticLLM_AutoML/venv/bin/python -W ignore /gpfs/scratch1/shared/joaquinv/llm_amlb/automlbenchmark/fra…,,,,,,,,,,,,,
openml.org/t/360975,KDDCup09-Upselling,GeneticLLM_AutoML,5min8c_gp3,4,binary,0.846847,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T17:01:40,689.6,352.7,0.2,1.0,1670692,,0.934,0.846847,0.565389,0.188848,,,,0.0147977,0.825113,0.779968,0.801279,0.904431,2.01324
openml.org/t/360975,KDDCup09-Upselling,GeneticLLM_AutoML,5min8c_gp3,5,binary,0.742406,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T17:25:36,1435.5,1100.0,0.3,1.0,1670693,,0.923,0.742406,0.501917,0.249121,,,,0.0150254,0.880459,0.79263,0.72745,0.984288,2.39654
openml.org/t/360975,KDDCup09-Upselling,GeneticLLM_AutoML,5min8c_gp3,6,binary,0.615978,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T17:42:07,990.3,656.6,0.2,1.0,1670694,,0.9264,0.615978,0.5,0.258879,,,,0.0154921,0.848144,0.770573,0.683255,0.784817,1.95246
openml.org/t/360975,KDDCup09-Upselling,GeneticLLM_AutoML,5min8c_gp3,7,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T17:52:10,603.2,,,,1670695,NoResultError: 'PP_LLM' object has no attribute 'pipe',,,,,,,,,,,,,
openml.org/t/360975,KDDCup09-Upselling,GeneticLLM_AutoML,5min8c_gp3,8,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T18:02:12,601.9,,,,1670696,NoResultError: 'PP_LLM' object has no attribute 'pipe',,,,,,,,,,,,,
openml.org/t/360975,KDDCup09-Upselling,GeneticLLM_AutoML,5min8c_gp3,9,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-11-01T18:09:01,408.6,,,,1670697,"NoResultError: 
All the 4 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
-…",,,,,,,,,,,,,
openml.org/t/3945,KDDCup09_appetency,GeneticLLM_AutoML,5min8c_gp3,0,binary,0.758529,auc,local,stable,,"dev [master, 16091f9]",2024-10-28T19:50:23,433.9,424.5,0.04,1.0,1670688,,0.9822,0.758529,0.5,0.085963,,,,0.00415134,0.0367758,0.035553,0.0364702,0.0447652,0.123195
openml.org/t/3945,KDDCup09_appetency,GeneticLLM_AutoML,5min8c_gp3,1,binary,0.525101,auc,local,stable,,"dev [master, 16091f9]",2024-10-28T19:55:33,309.6,300.7,0.008,1.0,1670689,,0.9822,0.525101,0.5,0.136735,,,,0.00346541,0.0354559,0.0346222,0.0352118,0.0378034,0.0617051
openml.org/t/3945,KDDCup09_appetency,GeneticLLM_AutoML,5min8c_gp3,2,binary,0.601804,auc,local,stable,,"dev [master, 16091f9]",2024-10-28T20:02:37,424.4,414.5,0.09,1.0,1670690,,0.8464,0.601804,0.601871,5.53631,,,,0.00426376,0.0363162,0.0357056,0.038172,0.0564964,0.223708
openml.org/t/3945,KDDCup09_appetency,GeneticLLM_AutoML,5min8c_gp3,3,binary,0.478583,auc,local,stable,,"dev [master, 16091f9]",2024-10-28T20:07:40,302.4,293.4,0.007,1.0,1670691,,0.9822,0.478583,0.5,0.089391,,,,0.00147581,0.037436,0.0331905,0.0337236,0.0365705,0.0633149
openml.org/t/3945,KDDCup09_appetency,GeneticLLM_AutoML,5min8c_gp3,4,binary,0.569268,auc,local,stable,,"dev [master, 16091f9]",2024-10-28T20:12:57,317.0,307.2,0.06,1.0,1670692,,0.9808,0.569268,0.499287,0.101715,,,,0.00175345,0.0334415,0.0334368,0.0355828,0.0484154,0.164123
openml.org/t/3945,KDDCup09_appetency,GeneticLLM_AutoML,5min8c_gp3,5,binary,,auc,local,stable,,"dev [master, 16091f9]",2024-10-28T20:13:16,18.5,,,,1670693,"NoResultError: 
All the 5 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
-…",,,,,,,,,,,,,
openml.org/t/3945,KDDCup09_appetency,GeneticLLM_AutoML,5min8c_gp3,6,binary,0.705124,auc,local,stable,,"dev [master, 16091f9]",2024-10-28T20:20:20,423.4,412.9,0.09,1.0,1670694,,0.9812,0.705124,0.505007,0.10494,,,,0.00382113,0.0362637,0.035605,0.0378942,0.0563424,0.235027
openml.org/t/3945,KDDCup09_appetency,GeneticLLM_AutoML,5min8c_gp3,7,binary,0.78339,auc,local,stable,,"dev [master, 16091f9]",2024-10-28T20:27:40,440.3,430.6,0.04,1.0,1670695,,0.9818,0.78339,0.499796,0.0798168,,,,0.00425243,0.0361228,0.0359364,0.0368116,0.0453494,0.133249
openml.org/t/3945,KDDCup09_appetency,GeneticLLM_AutoML,5min8c_gp3,8,binary,0.496532,auc,local,stable,,"dev [master, 16091f9]",2024-10-28T20:34:34,413.8,404.0,0.08,1.0,1670696,,0.8802,0.496532,0.497721,4.31803,,,,0.00434458,0.0360484,0.0363579,0.0381124,0.0546963,0.214302
openml.org/t/3945,KDDCup09_appetency,GeneticLLM_AutoML,5min8c_gp3,9,binary,0.711926,auc,local,stable,,"dev [master, 16091f9]",2024-10-28T20:41:10,395.4,385.7,0.04,1.0,1670697,,0.9822,0.711926,0.5,0.0886893,,,,0.00416553,0.0366149,0.0362959,0.0374777,0.0457137,0.122788
openml.org/t/360112,KDDCup99,GeneticLLM_AutoML,5min8c_gp3,0,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-11-01T06:51:35,2796.8,,,,1670688,TypeError: 'NoneType' object is not iterable,,,,,,,,,,,,,
openml.org/t/360112,KDDCup99,GeneticLLM_AutoML,5min8c_gp3,1,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-11-01T07:38:14,2796.9,,,,1670689,TypeError: 'NoneType' object is not iterable,,,,,,,,,,,,,
openml.org/t/360112,KDDCup99,GeneticLLM_AutoML,5min8c_gp3,2,multiclass,,neg_logloss,local,stable,,"dev [master, 16091f9]",2024-11-01T08:24:52,2796.0,,,,1670690,TypeError: 'NoneType' object is not iterable,,,,,,,,,,,,,
